external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,subject_active_base_count,subject_required_reuse_ceiling,exact_donor_index,donor_volume,donor_h5_file
BraTS20_Validation_089,89,58,flair,13883,16321,1,85,1,11418,238,volume_238_slice_79.h5
BraTS20_Validation_089,89,57,flair,13815,16178,1,85,1,11904,246,volume_246_slice_68.h5
BraTS20_Validation_089,89,56,flair,13650,15918,1,85,1,11061,233,volume_233_slice_70.h5
BraTS20_Validation_089,89,55,flair,13473,15660,1,85,1,10973,231,volume_231_slice_82.h5
BraTS20_Validation_089,89,54,flair,13218,15143,1,85,1,14023,291,volume_291_slice_55.h5
BraTS20_Validation_089,89,53,flair,12870,14274,1,85,1,9970,209,volume_209_slice_50.h5
BraTS20_Validation_089,89,52,flair,12352,13525,1,85,1,10564,220,volume_220_slice_110.h5
BraTS20_Validation_089,89,51,flair,11856,13087,1,85,1,9975,209,volume_209_slice_55.h5
BraTS20_Validation_089,89,50,flair,11595,12964,1,85,1,9063,190,volume_190_slice_82.h5
BraTS20_Validation_089,89,49,flair,11422,12856,1,85,1,10319,215,volume_215_slice_73.h5
BraTS20_Validation_089,89,48,flair,11275,12758,1,85,1,10752,225,volume_225_slice_77.h5
BraTS20_Validation_089,89,47,flair,11117,12601,1,85,1,11526,240,volume_240_slice_65.h5
BraTS20_Validation_089,89,46,flair,10947,12404,1,85,1,9456,198,volume_198_slice_75.h5
BraTS20_Validation_089,89,45,flair,10783,12161,1,85,1,11384,238,volume_238_slice_45.h5
BraTS20_Validation_089,89,44,flair,10608,11875,1,85,1,12428,256,volume_256_slice_75.h5
BraTS20_Validation_089,89,43,flair,10367,11430,1,85,1,9862,207,volume_207_slice_100.h5
BraTS20_Validation_089,89,42,flair,10104,10897,1,85,1,9805,206,volume_206_slice_67.h5
BraTS20_Validation_089,89,41,flair,9776,10027,1,85,1,10703,224,volume_224_slice_64.h5
BraTS20_Validation_089,89,40,flair,9290,8372,1,85,1,9725,203,volume_203_slice_52.h5
BraTS20_Validation_089,89,121,flair,8406,6754,1,85,1,12942,270,volume_270_slice_91.h5
BraTS20_Validation_089,89,122,flair,8070,6097,1,85,1,10657,222,volume_222_slice_103.h5
BraTS20_Validation_089,89,39,flair,8733,5934,1,85,1,10789,225,volume_225_slice_114.h5
BraTS20_Validation_089,89,123,flair,7739,5448,1,85,1,10937,230,volume_230_slice_116.h5
BraTS20_Validation_089,89,124,flair,7426,4873,1,85,1,10999,231,volume_231_slice_108.h5
BraTS20_Validation_089,89,38,flair,8212,4398,1,85,1,11502,240,volume_240_slice_41.h5
BraTS20_Validation_089,89,125,flair,7062,4299,1,85,1,10866,229,volume_229_slice_100.h5
BraTS20_Validation_089,89,126,flair,6740,3835,1,85,1,17210,355,volume_355_slice_113.h5
BraTS20_Validation_089,89,37,flair,7797,3672,1,85,1,11314,237,volume_237_slice_43.h5
BraTS20_Validation_089,89,36,flair,7483,3368,1,85,1,14929,309,volume_309_slice_27.h5
BraTS20_Validation_089,89,127,flair,6339,3262,1,85,1,12623,259,volume_259_slice_123.h5
BraTS20_Validation_089,89,35,flair,7203,3085,1,85,1,2202,43,volume_43_slice_74.h5
BraTS20_Validation_089,89,34,flair,6990,2935,1,85,1,4619,101,volume_101_slice_35.h5
BraTS20_Validation_089,89,128,flair,5907,2744,1,85,1,10883,229,volume_229_slice_117.h5
BraTS20_Validation_089,89,33,flair,6663,2703,1,85,1,17236,356,volume_356_slice_56.h5
BraTS20_Validation_089,89,32,flair,6362,2581,1,85,1,17262,356,volume_356_slice_82.h5
BraTS20_Validation_089,89,31,flair,6115,2503,1,85,1,3660,74,volume_74_slice_89.h5
BraTS20_Validation_089,89,30,flair,5850,2456,1,85,1,1541,31,volume_31_slice_96.h5
BraTS20_Validation_089,89,29,flair,5559,2378,1,85,1,17277,356,volume_356_slice_97.h5
BraTS20_Validation_089,89,28,flair,5273,2301,1,85,1,17497,361,volume_361_slice_87.h5
BraTS20_Validation_089,89,27,flair,5022,2206,1,85,1,245,5,volume_5_slice_110.h5
BraTS20_Validation_089,89,129,flair,5411,2157,1,85,1,11369,237,volume_237_slice_98.h5
BraTS20_Validation_089,89,26,flair,4776,2092,1,85,1,17431,359,volume_359_slice_103.h5
BraTS20_Validation_089,89,25,flair,4586,2034,1,85,1,3049,63,volume_63_slice_74.h5
BraTS20_Validation_089,89,24,flair,4458,1952,1,85,1,1378,28,volume_28_slice_56.h5
BraTS20_Validation_089,89,23,flair,4350,1881,1,85,1,7489,162,volume_162_slice_92.h5
BraTS20_Validation_089,89,22,flair,4193,1751,1,85,1,2281,45,volume_45_slice_98.h5
BraTS20_Validation_089,89,130,flair,4952,1723,1,85,1,16819,347,volume_347_slice_123.h5
BraTS20_Validation_089,89,21,flair,4067,1674,1,85,1,16932,350,volume_350_slice_100.h5
BraTS20_Validation_089,89,20,flair,3927,1583,1,85,1,145,3,volume_3_slice_88.h5
BraTS20_Validation_089,89,19,flair,3794,1494,1,85,1,17169,354,volume_354_slice_110.h5
BraTS20_Validation_089,89,131,flair,4469,1365,1,85,1,11622,241,volume_241_slice_126.h5
BraTS20_Validation_089,89,18,flair,3594,1322,1,85,1,3061,63,volume_63_slice_86.h5
BraTS20_Validation_089,89,17,flair,3386,1143,1,85,1,2711,56,volume_56_slice_86.h5
BraTS20_Validation_089,89,132,flair,3963,1059,1,85,1,15584,321,volume_321_slice_120.h5
BraTS20_Validation_089,89,16,flair,3171,933,1,85,1,2115,42,volume_42_slice_74.h5
BraTS20_Validation_089,89,15,flair,2905,725,1,85,1,11454,239,volume_239_slice_80.h5
BraTS20_Validation_089,89,133,flair,3447,715,1,85,1,15567,321,volume_321_slice_103.h5
BraTS20_Validation_089,89,14,flair,2610,479,1,85,1,4691,102,volume_102_slice_111.h5
BraTS20_Validation_089,89,134,flair,2935,441,1,85,1,16502,340,volume_340_slice_91.h5
BraTS20_Validation_090,90,53,flair,13679,15973,1,57,2,10284,214,volume_214_slice_94.h5
BraTS20_Validation_090,90,51,flair,12730,13857,1,57,2,10423,218,volume_218_slice_47.h5
BraTS20_Validation_090,90,50,flair,12340,13440,1,57,2,10554,220,volume_220_slice_100.h5
BraTS20_Validation_090,90,49,flair,12192,13338,1,57,2,9717,203,volume_203_slice_44.h5
BraTS20_Validation_090,90,45,flair,11942,13311,1,57,2,9469,198,volume_198_slice_88.h5
BraTS20_Validation_090,90,46,flair,11970,13296,1,57,2,9781,204,volume_204_slice_61.h5
BraTS20_Validation_090,90,47,flair,12024,13278,1,57,2,9420,198,volume_198_slice_39.h5
BraTS20_Validation_090,90,44,flair,11832,13257,1,57,2,10995,231,volume_231_slice_104.h5
BraTS20_Validation_090,90,43,flair,11716,13196,1,57,2,10084,211,volume_211_slice_53.h5
BraTS20_Validation_090,90,42,flair,11557,13103,1,57,2,17703,365,volume_365_slice_99.h5
BraTS20_Validation_090,90,41,flair,11386,13016,1,57,2,11783,244,volume_244_slice_91.h5
BraTS20_Validation_090,90,40,flair,11221,12926,1,57,2,11635,242,volume_242_slice_35.h5
BraTS20_Validation_090,90,39,flair,11009,12712,1,57,2,10653,222,volume_222_slice_99.h5
BraTS20_Validation_090,90,38,flair,10760,12443,1,57,2,9032,190,volume_190_slice_51.h5
BraTS20_Validation_090,90,37,flair,10437,11962,1,57,2,13286,276,volume_276_slice_109.h5
BraTS20_Validation_090,90,36,flair,10009,11187,1,57,2,10547,220,volume_220_slice_93.h5
BraTS20_Validation_090,90,35,flair,9248,7971,1,57,2,13020,272,volume_272_slice_43.h5
BraTS20_Validation_090,90,34,flair,8493,5209,1,57,2,14214,294,volume_294_slice_30.h5
BraTS20_Validation_090,90,33,flair,7915,4301,1,57,2,13462,281,volume_281_slice_75.h5
BraTS20_Validation_090,90,32,flair,7465,3965,1,57,2,4839,105,volume_105_slice_64.h5
BraTS20_Validation_090,90,31,flair,7069,3674,1,57,2,10803,225,volume_225_slice_128.h5
BraTS20_Validation_090,90,30,flair,6718,3437,1,57,2,7647,165,volume_165_slice_34.h5
BraTS20_Validation_090,90,29,flair,6403,3263,1,57,2,14210,293,volume_293_slice_125.h5
BraTS20_Validation_090,90,28,flair,6088,3158,1,57,2,16285,334,volume_334_slice_94.h5
BraTS20_Validation_090,90,27,flair,5807,3076,1,57,2,166,4,volume_4_slice_62.h5
BraTS20_Validation_090,90,26,flair,5378,2951,1,57,2,154,3,volume_3_slice_97.h5
BraTS20_Validation_090,90,122,flair,6088,2853,1,57,2,10932,230,volume_230_slice_111.h5
BraTS20_Validation_090,90,25,flair,5086,2839,1,57,2,17789,368,volume_368_slice_65.h5
BraTS20_Validation_090,90,24,flair,4905,2734,1,57,2,2947,60,volume_60_slice_83.h5
BraTS20_Validation_090,90,23,flair,4774,2650,1,57,2,16750,346,volume_346_slice_102.h5
BraTS20_Validation_090,90,22,flair,4655,2554,1,57,2,4910,108,volume_108_slice_45.h5
BraTS20_Validation_090,90,21,flair,4532,2426,1,57,2,17785,368,volume_368_slice_61.h5
BraTS20_Validation_090,90,20,flair,4412,2290,1,57,2,16283,334,volume_334_slice_92.h5
BraTS20_Validation_090,90,123,flair,5550,2268,1,57,2,10888,229,volume_229_slice_122.h5
BraTS20_Validation_090,90,19,flair,4284,2154,1,57,2,16164,333,volume_333_slice_61.h5
BraTS20_Validation_090,90,18,flair,4209,2075,1,57,2,4275,90,volume_90_slice_66.h5
BraTS20_Validation_090,90,17,flair,4098,1922,1,57,2,1074,23,volume_23_slice_85.h5
BraTS20_Validation_090,90,124,flair,5058,1771,1,57,2,13999,290,volume_290_slice_124.h5
BraTS20_Validation_090,90,16,flair,3955,1671,1,57,2,17779,367,volume_367_slice_96.h5
BraTS20_Validation_090,90,15,flair,3794,1477,1,57,2,5095,113,volume_113_slice_110.h5
BraTS20_Validation_090,90,125,flair,4544,1318,1,57,2,10847,227,volume_227_slice_76.h5
BraTS20_Validation_090,90,14,flair,3651,1316,1,57,2,17788,368,volume_368_slice_64.h5
BraTS20_Validation_090,90,13,flair,3466,1132,1,57,2,1072,23,volume_23_slice_83.h5
BraTS20_Validation_090,90,126,flair,4049,999,1,57,2,15581,321,volume_321_slice_117.h5
BraTS20_Validation_090,90,12,flair,3183,818,1,57,2,593,13,volume_13_slice_95.h5
BraTS20_Validation_090,90,127,flair,3399,702,1,57,2,14926,308,volume_308_slice_129.h5
BraTS20_Validation_090,90,11,flair,2973,656,1,57,2,569,13,volume_13_slice_71.h5
BraTS20_Validation_090,90,10,flair,2736,498,1,57,2,602,13,volume_13_slice_104.h5
BraTS20_Validation_090,90,128,flair,2863,416,1,57,2,16490,340,volume_340_slice_79.h5
BraTS20_Validation_090,90,9,flair,2418,283,1,57,2,144,3,volume_3_slice_87.h5
BraTS20_Validation_090,90,129,flair,2411,209,1,57,2,15598,321,volume_321_slice_134.h5
BraTS20_Validation_090,90,8,flair,2073,135,1,57,2,5995,132,volume_132_slice_132.h5
BraTS20_Validation_090,90,130,flair,1983,107,1,57,2,16495,340,volume_340_slice_84.h5
BraTS20_Validation_090,90,7,flair,1723,44,1,57,2,5994,132,volume_132_slice_131.h5
BraTS20_Validation_090,90,131,flair,1447,24,1,57,2,16530,340,volume_340_slice_119.h5
BraTS20_Validation_090,90,53,flair,13679,15973,2,57,2,10716,224,volume_224_slice_77.h5
BraTS20_Validation_090,90,52,flair,13428,15443,2,57,2,10249,214,volume_214_slice_59.h5
BraTS20_Validation_090,90,51,flair,12730,13857,2,57,2,12856,266,volume_266_slice_106.h5
BraTS20_Validation_090,90,50,flair,12340,13440,2,57,2,9864,207,volume_207_slice_102.h5
BraTS20_Validation_090,90,49,flair,12192,13338,2,57,2,9836,207,volume_207_slice_74.h5
BraTS20_Validation_090,90,45,flair,11942,13311,2,57,2,17608,364,volume_364_slice_39.h5
BraTS20_Validation_090,90,46,flair,11970,13296,2,57,2,11513,240,volume_240_slice_52.h5
BraTS20_Validation_090,90,47,flair,12024,13278,2,57,2,9787,204,volume_204_slice_67.h5
BraTS20_Validation_090,90,48,flair,12064,13260,2,57,2,10711,224,volume_224_slice_72.h5
BraTS20_Validation_090,90,44,flair,11832,13257,2,57,2,9741,203,volume_203_slice_68.h5
BraTS20_Validation_090,90,43,flair,11716,13196,2,57,2,9804,206,volume_206_slice_66.h5
BraTS20_Validation_090,90,42,flair,11557,13103,2,57,2,9870,207,volume_207_slice_108.h5
BraTS20_Validation_090,90,41,flair,11386,13016,2,57,2,11036,232,volume_232_slice_67.h5
BraTS20_Validation_090,90,40,flair,11221,12926,2,57,2,11410,238,volume_238_slice_71.h5
BraTS20_Validation_090,90,39,flair,11009,12712,2,57,2,9835,207,volume_207_slice_73.h5
BraTS20_Validation_090,90,38,flair,10760,12443,2,57,2,9031,190,volume_190_slice_50.h5
BraTS20_Validation_090,90,37,flair,10437,11962,2,57,2,10536,220,volume_220_slice_82.h5
BraTS20_Validation_090,90,36,flair,10009,11187,2,57,2,11373,237,volume_237_slice_102.h5
BraTS20_Validation_090,90,35,flair,9248,7971,2,57,2,10821,227,volume_227_slice_50.h5
BraTS20_Validation_090,90,34,flair,8493,5209,2,57,2,10560,220,volume_220_slice_106.h5
BraTS20_Validation_090,90,33,flair,7915,4301,2,57,2,6398,141,volume_141_slice_95.h5
BraTS20_Validation_090,90,32,flair,7465,3965,2,57,2,16421,338,volume_338_slice_45.h5
BraTS20_Validation_090,90,31,flair,7069,3674,2,57,2,10953,231,volume_231_slice_62.h5
BraTS20_Validation_091,91,75,flair,15072,17724,1,96,1,15449,318,volume_318_slice_98.h5
BraTS20_Validation_091,91,74,flair,15093,17703,1,96,1,9777,204,volume_204_slice_57.h5
BraTS20_Validation_091,91,73,flair,15082,17652,1,96,1,10662,222,volume_222_slice_108.h5
BraTS20_Validation_091,91,72,flair,15084,17624,1,96,1,9857,207,volume_207_slice_95.h5
BraTS20_Validation_091,91,71,flair,15116,17594,1,96,1,11585,241,volume_241_slice_89.h5
BraTS20_Validation_091,91,70,flair,15128,17576,1,96,1,9395,197,volume_197_slice_96.h5
BraTS20_Validation_091,91,68,flair,15039,17560,1,96,1,11417,238,volume_238_slice_78.h5
BraTS20_Validation_091,91,67,flair,14891,17495,1,96,1,9450,198,volume_198_slice_69.h5
BraTS20_Validation_091,91,66,flair,14772,17435,1,96,1,11023,232,volume_232_slice_54.h5
BraTS20_Validation_091,91,65,flair,14635,17357,1,96,1,10925,230,volume_230_slice_104.h5
BraTS20_Validation_091,91,64,flair,14554,17267,1,96,1,10874,229,volume_229_slice_108.h5
BraTS20_Validation_091,91,63,flair,14378,17094,1,96,1,10542,220,volume_220_slice_88.h5
BraTS20_Validation_091,91,62,flair,14212,16983,1,96,1,11117,234,volume_234_slice_62.h5
BraTS20_Validation_091,91,61,flair,14038,16767,1,96,1,11026,232,volume_232_slice_57.h5
BraTS20_Validation_091,91,60,flair,13920,16572,1,96,1,12210,252,volume_252_slice_112.h5
BraTS20_Validation_091,91,59,flair,13804,16426,1,96,1,4955,111,volume_111_slice_69.h5
BraTS20_Validation_091,91,58,flair,13712,16221,1,96,1,11839,245,volume_245_slice_57.h5
BraTS20_Validation_091,91,57,flair,13604,16018,1,96,1,4944,111,volume_111_slice_58.h5
BraTS20_Validation_091,91,56,flair,13464,15717,1,96,1,9445,198,volume_198_slice_64.h5
BraTS20_Validation_091,91,55,flair,13314,15468,1,96,1,11024,232,volume_232_slice_55.h5
BraTS20_Validation_091,91,54,flair,13146,15207,1,96,1,11537,240,volume_240_slice_76.h5
BraTS20_Validation_091,91,53,flair,12840,14585,1,96,1,14249,294,volume_294_slice_65.h5
BraTS20_Validation_091,91,52,flair,12229,13550,1,96,1,9813,206,volume_206_slice_75.h5
BraTS20_Validation_091,91,51,flair,12016,13276,1,96,1,11398,238,volume_238_slice_59.h5
BraTS20_Validation_091,91,50,flair,11880,13159,1,96,1,11044,232,volume_232_slice_75.h5
BraTS20_Validation_091,91,49,flair,11797,13144,1,96,1,9756,203,volume_203_slice_83.h5
BraTS20_Validation_091,91,47,flair,11692,13142,1,96,1,12854,266,volume_266_slice_104.h5
BraTS20_Validation_091,91,48,flair,11733,13141,1,96,1,15066,311,volume_311_slice_97.h5
BraTS20_Validation_091,91,46,flair,11616,13098,1,96,1,11645,242,volume_242_slice_45.h5
BraTS20_Validation_091,91,45,flair,11536,13065,1,96,1,10304,215,volume_215_slice_58.h5
BraTS20_Validation_091,91,44,flair,11463,13031,1,96,1,1339,27,volume_27_slice_77.h5
BraTS20_Validation_091,91,43,flair,11344,12959,1,96,1,12688,262,volume_262_slice_71.h5
BraTS20_Validation_091,91,42,flair,11191,12877,1,96,1,10814,227,volume_227_slice_43.h5
BraTS20_Validation_091,91,41,flair,11019,12670,1,96,1,11324,237,volume_237_slice_53.h5
BraTS20_Validation_091,91,40,flair,10776,12379,1,96,1,10823,227,volume_227_slice_52.h5
BraTS20_Validation_091,91,39,flair,10456,11732,1,96,1,11325,237,volume_237_slice_54.h5
BraTS20_Validation_091,91,106,flair,10583,11706,1,96,1,11346,237,volume_237_slice_75.h5
BraTS20_Validation_091,91,107,flair,10284,10946,1,96,1,16145,332,volume_332_slice_115.h5
BraTS20_Validation_091,91,108,flair,9970,10143,1,96,1,9409,197,volume_197_slice_110.h5
BraTS20_Validation_091,91,38,flair,9954,9672,1,96,1,9959,209,volume_209_slice_39.h5
BraTS20_Validation_091,91,109,flair,9603,9091,1,96,1,10053,210,volume_210_slice_114.h5
BraTS20_Validation_091,91,110,flair,9272,8433,1,96,1,10439,218,volume_218_slice_63.h5
BraTS20_Validation_091,91,37,flair,9465,7903,1,96,1,16632,344,volume_344_slice_64.h5
BraTS20_Validation_091,91,111,flair,8835,7570,1,96,1,10928,230,volume_230_slice_107.h5
BraTS20_Validation_091,91,112,flair,8356,6603,1,96,1,10448,218,volume_218_slice_72.h5
BraTS20_Validation_091,91,36,flair,8768,5959,1,96,1,9072,190,volume_190_slice_91.h5
BraTS20_Validation_091,91,113,flair,7989,5840,1,96,1,10649,222,volume_222_slice_95.h5
BraTS20_Validation_091,91,114,flair,7682,5320,1,96,1,12746,263,volume_263_slice_127.h5
BraTS20_Validation_091,91,115,flair,7340,4671,1,96,1,10930,230,volume_230_slice_109.h5
BraTS20_Validation_091,91,35,flair,8159,4549,1,96,1,13080,273,volume_273_slice_37.h5
BraTS20_Validation_091,91,34,flair,7640,3723,1,96,1,12864,266,volume_266_slice_114.h5
BraTS20_Validation_091,91,117,flair,6541,3476,1,96,1,10732,224,volume_224_slice_93.h5
BraTS20_Validation_091,91,33,flair,7180,3267,1,96,1,14797,307,volume_307_slice_42.h5
BraTS20_Validation_091,91,32,flair,6839,2983,1,96,1,12671,262,volume_262_slice_54.h5
BraTS20_Validation_091,91,118,flair,6074,2901,1,96,1,12815,265,volume_265_slice_93.h5
BraTS20_Validation_091,91,31,flair,6463,2756,1,96,1,8572,182,volume_182_slice_73.h5
BraTS20_Validation_091,91,30,flair,6061,2576,1,96,1,12896,270,volume_270_slice_45.h5
BraTS20_Validation_091,91,119,flair,5651,2455,1,96,1,11371,237,volume_237_slice_100.h5
BraTS20_Validation_091,91,29,flair,5695,2359,1,96,1,6136,136,volume_136_slice_84.h5
BraTS20_Validation_091,91,28,flair,5324,2226,1,96,1,16329,336,volume_336_slice_96.h5
BraTS20_Validation_091,91,27,flair,4968,2160,1,96,1,17380,358,volume_358_slice_103.h5
BraTS20_Validation_091,91,120,flair,5316,2106,1,96,1,11365,237,volume_237_slice_94.h5
BraTS20_Validation_091,91,26,flair,4620,2044,1,96,1,9702,202,volume_202_slice_90.h5
BraTS20_Validation_091,91,25,flair,4380,1971,1,96,1,17520,361,volume_361_slice_110.h5
BraTS20_Validation_091,91,24,flair,4241,1885,1,96,1,3272,68,volume_68_slice_56.h5
BraTS20_Validation_091,91,23,flair,4161,1815,1,96,1,2279,45,volume_45_slice_96.h5
BraTS20_Validation_091,91,121,flair,4945,1766,1,96,1,14698,303,volume_303_slice_125.h5
BraTS20_Validation_091,91,22,flair,4096,1787,1,96,1,17524,361,volume_361_slice_114.h5
BraTS20_Validation_091,91,21,flair,4014,1746,1,96,1,17486,361,volume_361_slice_76.h5
BraTS20_Validation_091,91,20,flair,3933,1674,1,96,1,2118,42,volume_42_slice_77.h5
BraTS20_Validation_091,91,19,flair,3849,1622,1,96,1,2127,42,volume_42_slice_86.h5
BraTS20_Validation_091,91,18,flair,3773,1553,1,96,1,1550,31,volume_31_slice_105.h5
BraTS20_Validation_091,91,122,flair,4541,1445,1,96,1,12829,265,volume_265_slice_107.h5
BraTS20_Validation_091,91,17,flair,3704,1467,1,96,1,17526,361,volume_361_slice_116.h5
BraTS20_Validation_091,91,16,flair,3640,1426,1,96,1,1383,28,volume_28_slice_61.h5
BraTS20_Validation_091,91,15,flair,3564,1321,1,96,1,17489,361,volume_361_slice_79.h5
BraTS20_Validation_091,91,14,flair,3450,1203,1,96,1,3065,63,volume_63_slice_90.h5
BraTS20_Validation_091,91,123,flair,4100,1135,1,96,1,10942,230,volume_230_slice_121.h5
BraTS20_Validation_092,92,76,flair,16284,17770,1,98,1,5742,128,volume_128_slice_95.h5
BraTS20_Validation_092,92,75,flair,16292,17763,1,98,1,11606,241,volume_241_slice_110.h5
BraTS20_Validation_092,92,77,flair,16248,17724,1,98,1,9398,197,volume_197_slice_99.h5
BraTS20_Validation_092,92,73,flair,16309,17729,1,98,1,15059,310,volume_310_slice_96.h5
BraTS20_Validation_092,92,74,flair,16342,17724,1,98,1,12455,256,volume_256_slice_102.h5
BraTS20_Validation_092,92,71,flair,16295,17721,1,98,1,10864,229,volume_229_slice_98.h5
BraTS20_Validation_092,92,96,flair,15444,17698,1,98,1,10758,225,volume_225_slice_83.h5
BraTS20_Validation_092,92,97,flair,15351,17695,1,98,1,11195,235,volume_235_slice_100.h5
BraTS20_Validation_092,92,72,flair,16261,17694,1,98,1,11556,240,volume_240_slice_95.h5
BraTS20_Validation_092,92,70,flair,16268,17684,1,98,1,9387,197,volume_197_slice_88.h5
BraTS20_Validation_092,92,68,flair,16146,17658,1,98,1,9740,203,volume_203_slice_67.h5
BraTS20_Validation_092,92,69,flair,16251,17658,1,98,1,10483,219,volume_219_slice_59.h5
BraTS20_Validation_092,92,98,flair,15214,17648,1,98,1,12114,251,volume_251_slice_84.h5
BraTS20_Validation_092,92,99,flair,15104,17597,1,98,1,10389,217,volume_217_slice_46.h5
BraTS20_Validation_092,92,95,flair,15429,17579,1,98,1,15931,327,volume_327_slice_115.h5
BraTS20_Validation_092,92,67,flair,15995,17530,1,98,1,11126,234,volume_234_slice_71.h5
BraTS20_Validation_092,92,100,flair,14980,17532,1,98,1,10028,210,volume_210_slice_89.h5
BraTS20_Validation_092,92,78,flair,16047,17483,1,98,1,9983,209,volume_209_slice_63.h5
BraTS20_Validation_092,92,66,flair,15836,17447,1,98,1,10419,218,volume_218_slice_43.h5
BraTS20_Validation_092,92,65,flair,15614,17409,1,98,1,10016,210,volume_210_slice_77.h5
BraTS20_Validation_092,92,79,flair,15922,17379,1,98,1,5717,128,volume_128_slice_70.h5
BraTS20_Validation_092,92,94,flair,15438,17336,1,98,1,10030,210,volume_210_slice_91.h5
BraTS20_Validation_092,92,64,flair,15422,17316,1,98,1,10968,231,volume_231_slice_77.h5
BraTS20_Validation_092,92,80,flair,15845,17238,1,98,1,11102,234,volume_234_slice_47.h5
BraTS20_Validation_092,92,63,flair,15223,17241,1,98,1,16132,332,volume_332_slice_102.h5
BraTS20_Validation_092,92,93,flair,15471,17222,1,98,1,11664,242,volume_242_slice_64.h5
BraTS20_Validation_092,92,62,flair,15003,17163,1,98,1,12123,251,volume_251_slice_93.h5
BraTS20_Validation_092,92,81,flair,15751,17036,1,98,1,11356,237,volume_237_slice_85.h5
BraTS20_Validation_092,92,82,flair,15727,17009,1,98,1,9771,204,volume_204_slice_51.h5
BraTS20_Validation_092,92,60,flair,14705,17008,1,98,1,10301,215,volume_215_slice_55.h5
BraTS20_Validation_092,92,83,flair,15720,16980,1,98,1,10026,210,volume_210_slice_87.h5
BraTS20_Validation_092,92,61,flair,14761,16978,1,98,1,10822,227,volume_227_slice_51.h5
BraTS20_Validation_092,92,59,flair,14735,16983,1,98,1,11399,238,volume_238_slice_60.h5
BraTS20_Validation_092,92,84,flair,15749,16776,1,98,1,10318,215,volume_215_slice_72.h5
BraTS20_Validation_092,92,58,flair,14606,16693,1,98,1,14655,302,volume_302_slice_94.h5
BraTS20_Validation_092,92,85,flair,15741,16625,1,98,1,9744,203,volume_203_slice_71.h5
BraTS20_Validation_092,92,92,flair,15345,16614,1,98,1,10478,219,volume_219_slice_54.h5
BraTS20_Validation_092,92,57,flair,14427,16396,1,98,1,11669,243,volume_243_slice_40.h5
BraTS20_Validation_092,92,86,flair,15555,16146,1,98,1,7296,158,volume_158_slice_44.h5
BraTS20_Validation_092,92,56,flair,14256,15981,1,98,1,11350,237,volume_237_slice_79.h5
BraTS20_Validation_092,92,91,flair,15217,15943,1,98,1,7930,169,volume_169_slice_41.h5
BraTS20_Validation_092,92,87,flair,15458,15865,1,98,1,9816,206,volume_206_slice_78.h5
BraTS20_Validation_092,92,90,flair,15263,15684,1,98,1,10242,214,volume_214_slice_52.h5
BraTS20_Validation_092,92,88,flair,15416,15678,1,98,1,10255,214,volume_214_slice_65.h5
BraTS20_Validation_092,92,89,flair,15342,15586,1,98,1,9290,195,volume_195_slice_62.h5
BraTS20_Validation_092,92,55,flair,13973,15068,1,98,1,16465,338,volume_338_slice_89.h5
BraTS20_Validation_092,92,54,flair,13640,14360,1,98,1,10105,211,volume_211_slice_74.h5
BraTS20_Validation_092,92,53,flair,13224,13694,1,98,1,10314,215,volume_215_slice_68.h5
BraTS20_Validation_092,92,52,flair,12717,13352,1,98,1,11692,243,volume_243_slice_63.h5
BraTS20_Validation_092,92,50,flair,12524,13319,1,98,1,11431,238,volume_238_slice_92.h5
BraTS20_Validation_092,92,51,flair,12550,13315,1,98,1,11690,243,volume_243_slice_61.h5
BraTS20_Validation_092,92,48,flair,12423,13311,1,98,1,9271,195,volume_195_slice_43.h5
BraTS20_Validation_092,92,49,flair,12467,13298,1,98,1,11411,238,volume_238_slice_72.h5
BraTS20_Validation_092,92,47,flair,12330,13243,1,98,1,9776,204,volume_204_slice_56.h5
BraTS20_Validation_092,92,46,flair,12195,13162,1,98,1,10503,219,volume_219_slice_79.h5
BraTS20_Validation_092,92,45,flair,12092,13122,1,98,1,10488,219,volume_219_slice_64.h5
BraTS20_Validation_092,92,44,flair,11982,13033,1,98,1,10278,214,volume_214_slice_88.h5
BraTS20_Validation_092,92,43,flair,11849,12963,1,98,1,12411,256,volume_256_slice_58.h5
BraTS20_Validation_092,92,42,flair,11704,12875,1,98,1,11525,240,volume_240_slice_64.h5
BraTS20_Validation_092,92,41,flair,11529,12652,1,98,1,9058,190,volume_190_slice_77.h5
BraTS20_Validation_092,92,40,flair,11307,12410,1,98,1,10274,214,volume_214_slice_84.h5
BraTS20_Validation_092,92,39,flair,10933,11774,1,98,1,9048,190,volume_190_slice_67.h5
BraTS20_Validation_092,92,38,flair,10312,9035,1,98,1,11425,238,volume_238_slice_86.h5
BraTS20_Validation_092,92,37,flair,9734,6859,1,98,1,11638,242,volume_242_slice_38.h5
BraTS20_Validation_092,92,36,flair,9192,5398,1,98,1,11665,242,volume_242_slice_65.h5
BraTS20_Validation_092,92,35,flair,8684,4606,1,98,1,11663,242,volume_242_slice_63.h5
BraTS20_Validation_092,92,34,flair,8269,4142,1,98,1,9958,209,volume_209_slice_38.h5
BraTS20_Validation_092,92,33,flair,7814,3819,1,98,1,9793,206,volume_206_slice_55.h5
BraTS20_Validation_092,92,32,flair,7324,3454,1,98,1,10952,231,volume_231_slice_61.h5
